region,game,role,gym_leader,gym_city,gym_type,source_location,min_level,max_level,method,pokemon,moves
Kanto,red,gym_leader,Misty,Cerulean City,Water,Route 24,15,15,super-rod,psyduck,Scratch
Kanto,red,gym_leader,Misty,Cerulean City,Water,Route 24,15,15,super-rod,psyduck,Scratch
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 24,15,15,super-rod,psyduck,Scratch
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 24,15,15,super-rod,psyduck,Scratch
Kanto,yellow,gym_leader,Misty,Cerulean City,Water,Route 9,20,20,walk,raticate,"Tail Whip, Quick Attack, Quick Attack, Hyper Fang"
Kanto,red,gym_leader,Misty,Cerulean City,Water,Route 4,10,10,walk,rattata,"Tackle, Tail Whip, Quick Attack"
Kanto,red,gym_leader,Misty,Cerulean City,Water,Route 4,8,8,walk,rattata,"Tackle, Tail Whip, Quick Attack"
Kanto,red,gym_leader,Misty,Cerulean City,Water,Route 4,12,12,walk,rattata,"Tackle, Tail Whip, Quick Attack"
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 4,10,10,walk,rattata,"Tackle, Tail Whip, Quick Attack"
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 4,8,8,walk,rattata,"Tackle, Tail Whip, Quick Attack"
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 4,12,12,walk,rattata,"Tackle, Tail Whip, Quick Attack"
Kanto,yellow,gym_leader,Misty,Cerulean City,Water,Route 4,10,10,walk,rattata,"Tackle, Tail Whip, Quick Attack"
Kanto,yellow,gym_leader,Misty,Cerulean City,Water,Route 4,12,12,walk,rattata,"Tackle, Tail Whip, Quick Attack"
Kanto,yellow,gym_leader,Misty,Cerulean City,Water,Route 5,14,14,walk,rattata,"Tackle, Tail Whip, Quick Attack, Hyper Fang"
Kanto,yellow,gym_leader,Misty,Cerulean City,Water,Route 5,16,16,walk,rattata,"Tackle, Tail Whip, Quick Attack, Hyper Fang"
Kanto,red,gym_leader,Misty,Cerulean City,Water,Route 9,16,16,walk,rattata,"Tackle, Tail Whip, Quick Attack, Hyper Fang"
Kanto,red,gym_leader,Misty,Cerulean City,Water,Route 9,14,14,walk,rattata,"Tackle, Tail Whip, Quick Attack, Hyper Fang"
Kanto,red,gym_leader,Misty,Cerulean City,Water,Route 9,17,17,walk,rattata,"Tackle, Tail Whip, Quick Attack, Hyper Fang"
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 9,16,16,walk,rattata,"Tackle, Tail Whip, Quick Attack, Hyper Fang"
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 9,14,14,walk,rattata,"Tackle, Tail Whip, Quick Attack, Hyper Fang"
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 9,17,17,walk,rattata,"Tackle, Tail Whip, Quick Attack, Hyper Fang"
Kanto,yellow,gym_leader,Misty,Cerulean City,Water,Route 9,18,18,walk,rattata,"Tackle, Tail Whip, Quick Attack, Hyper Fang"
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 4,6,6,walk,sandshrew,Scratch
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 4,10,10,walk,sandshrew,"Scratch, Sand Attack"
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 4,8,8,walk,sandshrew,Scratch
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 4,12,12,walk,sandshrew,"Scratch, Sand Attack"
Kanto,yellow,gym_leader,Misty,Cerulean City,Water,Route 4,8,8,walk,sandshrew,Scratch
Kanto,yellow,gym_leader,Misty,Cerulean City,Water,Route 4,10,10,walk,sandshrew,"Scratch, Sand Attack"
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 9,11,11,walk,sandshrew,"Scratch, Sand Attack"
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 9,15,15,walk,sandshrew,"Scratch, Sand Attack"
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 9,13,13,walk,sandshrew,"Scratch, Sand Attack"
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 9,17,17,walk,sandshrew,"Scratch, Sand Attack, Slash"
Kanto,yellow,gym_leader,Misty,Cerulean City,Water,Cerulean City,30,30,super-rod,seaking,"Peck, Supersonic, Horn Attack, Fury Attack"
Kanto,yellow,gym_leader,Misty,Cerulean City,Water,Cerulean City,40,40,super-rod,seaking,"Supersonic, Horn Attack, Fury Attack, Waterfall"
Kanto,yellow,gym_leader,Misty,Cerulean City,Water,Route 24,30,30,super-rod,seaking,"Peck, Supersonic, Horn Attack, Fury Attack"
Kanto,red,gym_leader,Misty,Cerulean City,Water,Route 4,10,10,walk,spearow,"Growl, Peck, Leer"
Kanto,red,gym_leader,Misty,Cerulean City,Water,Route 4,8,8,walk,spearow,"Growl, Peck"
Kanto,red,gym_leader,Misty,Cerulean City,Water,Route 4,12,12,walk,spearow,"Growl, Peck, Leer"
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 4,10,10,walk,spearow,"Growl, Peck, Leer"
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 4,8,8,walk,spearow,"Growl, Peck"
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 4,12,12,walk,spearow,"Growl, Peck, Leer"
Kanto,yellow,gym_leader,Misty,Cerulean City,Water,Route 4,8,8,walk,spearow,"Growl, Peck"
Kanto,yellow,gym_leader,Misty,Cerulean City,Water,Route 4,9,9,walk,spearow,"Growl, Peck, Leer"
Kanto,yellow,gym_leader,Misty,Cerulean City,Water,Route 4,10,10,walk,spearow,"Growl, Peck, Leer"
Kanto,yellow,gym_leader,Misty,Cerulean City,Water,Route 4,11,11,walk,spearow,"Growl, Peck, Leer"
Kanto,yellow,gym_leader,Misty,Cerulean City,Water,Route 4,12,12,walk,spearow,"Growl, Peck, Leer"
Kanto,red,gym_leader,Misty,Cerulean City,Water,Route 9,16,16,walk,spearow,"Growl, Peck, Leer, Fury Attack"
Kanto,red,gym_leader,Misty,Cerulean City,Water,Route 9,13,13,walk,spearow,"Growl, Peck, Leer"
Kanto,red,gym_leader,Misty,Cerulean City,Water,Route 9,17,17,walk,spearow,"Growl, Peck, Leer, Fury Attack"
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 9,16,16,walk,spearow,"Growl, Peck, Leer, Fury Attack"
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 9,13,13,walk,spearow,"Growl, Peck, Leer"
Kanto,blue,gym_leader,Misty,Cerulean City,Water,Route 9,17,17,walk,spearow,"Growl, Peck, Leer, Fury Attack"
Kanto,yellow,gym_leader,Misty,Cerulean City,Water,Route 9,17,17,walk,spearow,"Growl, Peck, Leer, Fury Attack"
Kanto,yellow,gym_leader,Misty,Cerulean City,Water,Route 24,13,13,walk,venonat,"Tackle, Disable"
Kanto,yellow,gym_leader,Misty,Cerulean City,Water,Route 24,16,16,walk,venonat,"Tackle, Disable"
Kanto,red,gym_leader,Misty,Cerulean City,Water,Route 24,7,7,walk,weedle,"Poison Sting, String Shot"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 24,10,10,walk,abra,Teleport
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 24,8,8,walk,abra,Teleport
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 24,12,12,walk,abra,Teleport
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 24,10,10,walk,abra,Teleport
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 24,8,8,walk,abra,Teleport
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 24,12,12,walk,abra,Teleport
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 5,13,13,walk,bellsprout,"Vine Whip, Growth, Wrap"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 5,15,15,walk,bellsprout,"Vine Whip, Growth, Wrap, Sleep Powder"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 5,16,16,walk,bellsprout,"Vine Whip, Growth, Wrap, Sleep Powder"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 24,12,12,walk,bellsprout,"Vine Whip, Growth, Wrap"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 24,13,13,walk,bellsprout,"Vine Whip, Growth, Wrap"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 24,14,14,walk,bellsprout,"Vine Whip, Growth, Wrap"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 24,7,7,walk,caterpie,"Tackle, String Shot"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 24,7,7,walk,caterpie,"Tackle, String Shot"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,6,6,walk,ekans,"Wrap, Leer"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,10,10,walk,ekans,"Wrap, Leer, Poison Sting"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,8,8,walk,ekans,"Wrap, Leer, Poison Sting"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,12,12,walk,ekans,"Wrap, Leer, Poison Sting"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 9,11,11,walk,ekans,"Wrap, Leer, Poison Sting"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 9,15,15,walk,ekans,"Wrap, Leer, Poison Sting, Bite"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 9,13,13,walk,ekans,"Wrap, Leer, Poison Sting, Bite"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 9,17,17,walk,ekans,"Wrap, Leer, Poison Sting, Bite"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Cerulean City,15,25,super-rod,gyarados,Thrash
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Cerulean City,15,25,super-rod,gyarados,Thrash
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,15,25,super-rod,gyarados,Thrash
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,15,25,super-rod,gyarados,Thrash
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 24,15,25,super-rod,gyarados,Thrash
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 24,15,25,super-rod,gyarados,Thrash
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Cerulean City,5,15,good-rod,horsea,Bubble
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Cerulean City,15,25,super-rod,horsea,"Bubble, Smokescreen, Leer"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Cerulean City,15,25,super-rod,horsea,"Bubble, Smokescreen, Leer"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Cerulean City,25,35,super-rod,horsea,"Bubble, Smokescreen, Leer, Water Gun"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Cerulean City,5,15,good-rod,horsea,Bubble
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,5,15,good-rod,horsea,Bubble
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,15,25,super-rod,horsea,"Bubble, Smokescreen, Leer"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,15,25,super-rod,horsea,"Bubble, Smokescreen, Leer"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,25,35,super-rod,horsea,"Bubble, Smokescreen, Leer, Water Gun"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,5,15,good-rod,horsea,Bubble
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 24,5,15,good-rod,horsea,Bubble
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 24,15,25,super-rod,horsea,"Bubble, Smokescreen, Leer"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 24,15,25,super-rod,horsea,"Bubble, Smokescreen, Leer"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 24,25,35,super-rod,horsea,"Bubble, Smokescreen, Leer, Water Gun"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 24,5,15,good-rod,horsea,Bubble
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Cerulean City,20,100,npc-trade,jynx,"Lovely Kiss, Powder Snow, Lovely Kiss, Powder Snow"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Cerulean City,20,100,npc-trade,jynx,"Lovely Kiss, Powder Snow, Lovely Kiss, Powder Snow"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 24,8,8,walk,kakuna,"Harden, Harden"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 24,8,8,walk,kakuna,"Harden, Harden"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Cerulean City,5,15,good-rod,krabby,"Bubble, Leer"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Cerulean City,5,15,good-rod,krabby,"Bubble, Leer"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Cerulean City,15,25,super-rod,krabby,"Bubble, Leer, Vice Grip"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Cerulean City,15,25,super-rod,krabby,"Bubble, Leer, Vice Grip"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Cerulean City,25,35,super-rod,krabby,"Leer, Vice Grip, Harden, Mud Shot"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,5,15,good-rod,krabby,"Bubble, Leer"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,5,15,good-rod,krabby,"Bubble, Leer"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,15,25,super-rod,krabby,"Bubble, Leer, Vice Grip"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,15,25,super-rod,krabby,"Bubble, Leer, Vice Grip"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,25,35,super-rod,krabby,"Leer, Vice Grip, Harden, Mud Shot"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 24,5,15,good-rod,krabby,"Bubble, Leer"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 24,5,15,good-rod,krabby,"Bubble, Leer"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 24,15,25,super-rod,krabby,"Bubble, Leer, Vice Grip"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 24,15,25,super-rod,krabby,"Bubble, Leer, Vice Grip"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 24,25,35,super-rod,krabby,"Leer, Vice Grip, Harden, Mud Shot"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Cerulean City,5,15,good-rod,magikarp,Splash
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Cerulean City,5,5,old-rod,magikarp,Splash
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Cerulean City,5,5,old-rod,magikarp,Splash
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Cerulean City,5,15,good-rod,magikarp,Splash
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Cerulean City,5,5,old-rod,magikarp,Splash
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Cerulean City,5,5,old-rod,magikarp,Splash
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,5,15,good-rod,magikarp,Splash
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,5,5,old-rod,magikarp,Splash
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,5,5,old-rod,magikarp,Splash
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,5,15,good-rod,magikarp,Splash
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,5,5,old-rod,magikarp,Splash
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,5,5,old-rod,magikarp,Splash
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 24,5,15,good-rod,magikarp,Splash
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 24,5,5,old-rod,magikarp,Splash
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 24,5,5,old-rod,magikarp,Splash
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 24,5,15,good-rod,magikarp,Splash
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 24,5,5,old-rod,magikarp,Splash
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 24,5,5,old-rod,magikarp,Splash
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,5,5,gift,magikarp,Splash
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,5,5,gift,magikarp,Splash
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,10,10,walk,mankey,"Scratch, Leer, Low Kick"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,12,12,walk,mankey,"Scratch, Leer, Low Kick, Karate Chop"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,10,10,walk,mankey,"Scratch, Leer, Low Kick"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,12,12,walk,mankey,"Scratch, Leer, Low Kick, Karate Chop"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 5,10,10,walk,meowth,"Scratch, Growl, Bite"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 5,12,12,walk,meowth,"Scratch, Growl, Bite"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 5,14,14,walk,meowth,"Scratch, Growl, Bite"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 5,16,16,walk,meowth,"Scratch, Growl, Bite"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 5,10,10,walk,meowth,"Scratch, Growl, Bite"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 5,12,12,walk,meowth,"Scratch, Growl, Bite"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 5,14,14,walk,meowth,"Scratch, Growl, Bite"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 5,16,16,walk,meowth,"Scratch, Growl, Bite"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 24,8,8,walk,metapod,"Harden, Harden"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 24,8,8,walk,metapod,"Harden, Harden"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 5,13,13,walk,oddish,"Absorb, Sweet Scent"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 5,15,15,walk,oddish,"Absorb, Sweet Scent, Poison Powder"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 5,16,16,walk,oddish,"Absorb, Sweet Scent, Poison Powder, Stun Spore"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 24,12,12,walk,oddish,"Absorb, Sweet Scent"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 24,13,13,walk,oddish,"Absorb, Sweet Scent"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 24,14,14,walk,oddish,"Absorb, Sweet Scent, Poison Powder"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 5,13,13,walk,pidgey,"Tackle, Sand Attack, Gust, Quick Attack"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 5,15,15,walk,pidgey,"Tackle, Sand Attack, Gust, Quick Attack"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 5,16,16,walk,pidgey,"Tackle, Sand Attack, Gust, Quick Attack"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 5,15,15,walk,pidgey,"Tackle, Sand Attack, Gust, Quick Attack"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 5,15,15,walk,pidgey,"Tackle, Sand Attack, Gust, Quick Attack"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 5,13,13,walk,pidgey,"Tackle, Sand Attack, Gust, Quick Attack"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 5,15,15,walk,pidgey,"Tackle, Sand Attack, Gust, Quick Attack"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 5,16,16,walk,pidgey,"Tackle, Sand Attack, Gust, Quick Attack"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 5,15,15,walk,pidgey,"Tackle, Sand Attack, Gust, Quick Attack"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 5,15,15,walk,pidgey,"Tackle, Sand Attack, Gust, Quick Attack"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 24,11,11,walk,pidgey,"Tackle, Sand Attack, Gust"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 24,13,13,walk,pidgey,"Tackle, Sand Attack, Gust, Quick Attack"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 24,11,11,walk,pidgey,"Tackle, Sand Attack, Gust"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 24,13,13,walk,pidgey,"Tackle, Sand Attack, Gust, Quick Attack"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Cerulean City,25,35,super-rod,psyduck,"Tail Whip, Disable, Confusion, Screech"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,25,35,super-rod,psyduck,"Tail Whip, Disable, Confusion, Screech"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 24,25,35,super-rod,psyduck,"Tail Whip, Disable, Confusion, Screech"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,10,10,walk,rattata,"Tackle, Tail Whip, Quick Attack"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,8,8,walk,rattata,"Tackle, Tail Whip, Quick Attack"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,12,12,walk,rattata,"Tackle, Tail Whip, Quick Attack"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,10,10,walk,rattata,"Tackle, Tail Whip, Quick Attack"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,8,8,walk,rattata,"Tackle, Tail Whip, Quick Attack"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,12,12,walk,rattata,"Tackle, Tail Whip, Quick Attack"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 9,16,16,walk,rattata,"Tackle, Tail Whip, Quick Attack, Hyper Fang"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 9,14,14,walk,rattata,"Tackle, Tail Whip, Quick Attack, Hyper Fang"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 9,17,17,walk,rattata,"Tackle, Tail Whip, Quick Attack, Hyper Fang"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 9,14,14,walk,rattata,"Tackle, Tail Whip, Quick Attack, Hyper Fang"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 9,14,14,walk,rattata,"Tackle, Tail Whip, Quick Attack, Hyper Fang"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 9,16,16,walk,rattata,"Tackle, Tail Whip, Quick Attack, Hyper Fang"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 9,14,14,walk,rattata,"Tackle, Tail Whip, Quick Attack, Hyper Fang"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 9,17,17,walk,rattata,"Tackle, Tail Whip, Quick Attack, Hyper Fang"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 9,14,14,walk,rattata,"Tackle, Tail Whip, Quick Attack, Hyper Fang"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 9,14,14,walk,rattata,"Tackle, Tail Whip, Quick Attack, Hyper Fang"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,6,6,walk,sandshrew,"Scratch, Defense Curl"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,10,10,walk,sandshrew,"Scratch, Defense Curl"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,8,8,walk,sandshrew,"Scratch, Defense Curl"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,12,12,walk,sandshrew,"Scratch, Defense Curl, Sand Attack"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 9,11,11,walk,sandshrew,"Scratch, Defense Curl, Sand Attack"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 9,15,15,walk,sandshrew,"Scratch, Defense Curl, Sand Attack"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 9,13,13,walk,sandshrew,"Scratch, Defense Curl, Sand Attack"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 9,17,17,walk,sandshrew,"Scratch, Defense Curl, Sand Attack, Poison Sting"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Cerulean City,25,35,super-rod,slowpoke,"Growl, Water Gun, Confusion, Disable"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,25,35,super-rod,slowpoke,"Growl, Water Gun, Confusion, Disable"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 24,25,35,super-rod,slowpoke,"Growl, Water Gun, Confusion, Disable"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,10,10,walk,spearow,"Growl, Peck, Leer"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,8,8,walk,spearow,"Growl, Peck, Leer"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 4,12,12,walk,spearow,"Growl, Peck, Leer"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,10,10,walk,spearow,"Growl, Peck, Leer"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,8,8,walk,spearow,"Growl, Peck, Leer"
Kanto,leafgreen,gym_leader,Misty,Cerulean City,Water,Route 4,12,12,walk,spearow,"Growl, Peck, Leer"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 9,16,16,walk,spearow,"Growl, Peck, Leer, Fury Attack"
Kanto,firered,gym_leader,Misty,Cerulean City,Water,Route 9,13,13,walk,spearow,"Growl, Peck, Leer, Fury Attack"
